code,label
B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters
B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters
B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters
B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters
B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters
B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters
B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters
B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters
B95,Streptococcus and staphylococcus as the cause of diseases classified to other chapters
B96,Other specified bacterial agents as the cause of diseases classified to other chapters
B96,Other specified bacterial agents as the cause of diseases classified to other chapters
B96,Other specified bacterial agents as the cause of diseases classified to other chapters
B96,Other specified bacterial agents as the cause of diseases classified to other chapters
B96,Other specified bacterial agents as the cause of diseases classified to other chapters
B96,Other specified bacterial agents as the cause of diseases classified to other chapters
B96,Other specified bacterial agents as the cause of diseases classified to other chapters
B96,Other specified bacterial agents as the cause of diseases classified to other chapters
B96,Other specified bacterial agents as the cause of diseases classified to other chapters
B96,Other specified bacterial agents as the cause of diseases classified to other chapters
B97,Viral agents as the cause of diseases classified to other chapters
B97,Viral agents as the cause of diseases classified to other chapters
B97,Viral agents as the cause of diseases classified to other chapters
B97,Viral agents as the cause of diseases classified to other chapters
B97,Viral agents as the cause of diseases classified to other chapters
B97,Viral agents as the cause of diseases classified to other chapters
B97,Viral agents as the cause of diseases classified to other chapters
B97,Viral agents as the cause of diseases classified to other chapters
B97,Viral agents as the cause of diseases classified to other chapters
B97,Viral agents as the cause of diseases classified to other chapters
B98,Other specified infectious agents as the cause of disease classified to other chapters
B98,Other specified infectious agents as the cause of disease classified to other chapters
B98,Other specified infectious agents as the cause of disease classified to other chapters
B99,Other infectious disease
C00,Malignant neoplasm of lip
C00,Malignant neoplasm of lip
C00,Malignant neoplasm of lip
C00,Malignant neoplasm of lip
C00,Malignant neoplasm of lip
C00,Malignant neoplasm of lip
C00,Malignant neoplasm of lip
C00,Malignant neoplasm of lip
C00,Malignant neoplasm of lip
C00,Malignant neoplasm of lip
C01,Malignant neoplasm of base of tongue
C02,Malignant neoplasm of other and unspecified parts of tongue
C02,Malignant neoplasm of other and unspecified parts of tongue
C02,Malignant neoplasm of other and unspecified parts of tongue
C02,Malignant neoplasm of other and unspecified parts of tongue
C02,Malignant neoplasm of other and unspecified parts of tongue
C02,Malignant neoplasm of other and unspecified parts of tongue
C02,Malignant neoplasm of other and unspecified parts of tongue
C02,Malignant neoplasm of other and unspecified parts of tongue
C03,Malignant neoplasm of gum
C03,Malignant neoplasm of gum
C03,Malignant neoplasm of gum
C03,Malignant neoplasm of gum
C04,Malignant neoplasm of floor of mouth
C04,Malignant neoplasm of floor of mouth
C04,Malignant neoplasm of floor of mouth
C04,Malignant neoplasm of floor of mouth
C04,Malignant neoplasm of floor of mouth
C05,Malignant neoplasm of palate
C05,Malignant neoplasm of palate
C05,Malignant neoplasm of palate
C05,Malignant neoplasm of palate
C05,Malignant neoplasm of palate
C05,Malignant neoplasm of palate
C06,Malignant neoplasm of other and unspecified parts of mouth
C06,Malignant neoplasm of other and unspecified parts of mouth
C06,Malignant neoplasm of other and unspecified parts of mouth
C06,Malignant neoplasm of other and unspecified parts of mouth
C06,Malignant neoplasm of other and unspecified parts of mouth
C06,Malignant neoplasm of other and unspecified parts of mouth
C07,Malignant neoplasm of parotid gland
C08,Malignant neoplasm of other and unspecified major salivary glands
C08,Malignant neoplasm of other and unspecified major salivary glands
C08,Malignant neoplasm of other and unspecified major salivary glands
C08,Malignant neoplasm of other and unspecified major salivary glands
C08,Malignant neoplasm of other and unspecified major salivary glands
C09,Malignant neoplasm of tonsil
C09,Malignant neoplasm of tonsil
C09,Malignant neoplasm of tonsil
C09,Malignant neoplasm of tonsil
C09,Malignant neoplasm of tonsil
C10,Malignant neoplasm of oropharynx
C10,Malignant neoplasm of oropharynx
C10,Malignant neoplasm of oropharynx
C10,Malignant neoplasm of oropharynx
C10,Malignant neoplasm of oropharynx
C10,Malignant neoplasm of oropharynx
C10,Malignant neoplasm of oropharynx
C10,Malignant neoplasm of oropharynx
C11,Malignant neoplasm of nasopharynx
C11,Malignant neoplasm of nasopharynx
C11,Malignant neoplasm of nasopharynx
C11,Malignant neoplasm of nasopharynx
C11,Malignant neoplasm of nasopharynx
C11,Malignant neoplasm of nasopharynx
C11,Malignant neoplasm of nasopharynx
C12,Malignant neoplasm of piriform sinus
C13,Malignant neoplasm of hypopharynx
C13,Malignant neoplasm of hypopharynx
C13,Malignant neoplasm of hypopharynx
C13,Malignant neoplasm of hypopharynx
C13,Malignant neoplasm of hypopharynx
C13,Malignant neoplasm of hypopharynx
C14,"Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx"
C14,"Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx"
C14,"Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx"
C14,"Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx"
C14,"Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx"
C15,Malignant neoplasm of oesophagus
C15,Malignant neoplasm of oesophagus
C15,Malignant neoplasm of oesophagus
C15,Malignant neoplasm of oesophagus
C15,Malignant neoplasm of oesophagus
C15,Malignant neoplasm of oesophagus
C15,Malignant neoplasm of oesophagus
C15,Malignant neoplasm of oesophagus
C15,Malignant neoplasm of oesophagus
C16,Malignant neoplasm of stomach
C16,Malignant neoplasm of stomach
C16,Malignant neoplasm of stomach
C16,Malignant neoplasm of stomach
C16,Malignant neoplasm of stomach
C16,Malignant neoplasm of stomach
C16,Malignant neoplasm of stomach
C16,Malignant neoplasm of stomach
C16,Malignant neoplasm of stomach
C16,Malignant neoplasm of stomach
C17,Malignant neoplasm of small intestine
C17,Malignant neoplasm of small intestine
C17,Malignant neoplasm of small intestine
C17,Malignant neoplasm of small intestine
C17,Malignant neoplasm of small intestine
C17,Malignant neoplasm of small intestine
C17,Malignant neoplasm of small intestine
C18,Malignant neoplasm of colon
C18,Malignant neoplasm of colon
C18,Malignant neoplasm of colon
C18,Malignant neoplasm of colon
C18,Malignant neoplasm of colon
C18,Malignant neoplasm of colon
C18,Malignant neoplasm of colon
C18,Malignant neoplasm of colon
C18,Malignant neoplasm of colon
C18,Malignant neoplasm of colon
C18,Malignant neoplasm of colon
C19,Malignant neoplasm of rectosigmoid junction
C20,Malignant neoplasm of rectum
C21,Malignant neoplasm of anus and anal canal
C21,Malignant neoplasm of anus and anal canal
C21,Malignant neoplasm of anus and anal canal
C21,Malignant neoplasm of anus and anal canal
C21,Malignant neoplasm of anus and anal canal
C22,Malignant neoplasm of liver and intrahepatic bile ducts
C22,Malignant neoplasm of liver and intrahepatic bile ducts
C22,Malignant neoplasm of liver and intrahepatic bile ducts
C22,Malignant neoplasm of liver and intrahepatic bile ducts
C22,Malignant neoplasm of liver and intrahepatic bile ducts
C22,Malignant neoplasm of liver and intrahepatic bile ducts
C22,Malignant neoplasm of liver and intrahepatic bile ducts
C22,Malignant neoplasm of liver and intrahepatic bile ducts
C23,Malignant neoplasm of gallbladder
C24,Malignant neoplasm of other and unspecified parts of biliary tract
C24,Malignant neoplasm of other and unspecified parts of biliary tract
C24,Malignant neoplasm of other and unspecified parts of biliary tract
C24,Malignant neoplasm of other and unspecified parts of biliary tract
C24,Malignant neoplasm of other and unspecified parts of biliary tract
C25,Malignant neoplasm of pancreas
C25,Malignant neoplasm of pancreas
C25,Malignant neoplasm of pancreas
C25,Malignant neoplasm of pancreas
C25,Malignant neoplasm of pancreas
C25,Malignant neoplasm of pancreas
C25,Malignant neoplasm of pancreas
C25,Malignant neoplasm of pancreas
C25,Malignant neoplasm of pancreas
C26,Malignant neoplasm of other and ill-defined digestive organs
C26,Malignant neoplasm of other and ill-defined digestive organs
C26,Malignant neoplasm of other and ill-defined digestive organs
C26,Malignant neoplasm of other and ill-defined digestive organs
C26,Malignant neoplasm of other and ill-defined digestive organs
C30,Malignant neoplasm of nasal cavity and middle ear
C30,Malignant neoplasm of nasal cavity and middle ear
C30,Malignant neoplasm of nasal cavity and middle ear
C31,Malignant neoplasm of accessory sinuses
C31,Malignant neoplasm of accessory sinuses
C31,Malignant neoplasm of accessory sinuses
C31,Malignant neoplasm of accessory sinuses
C31,Malignant neoplasm of accessory sinuses
C31,Malignant neoplasm of accessory sinuses
C31,Malignant neoplasm of accessory sinuses
C32,Malignant neoplasm of larynx
C32,Malignant neoplasm of larynx
C32,Malignant neoplasm of larynx
C32,Malignant neoplasm of larynx
C32,Malignant neoplasm of larynx
C32,Malignant neoplasm of larynx
C32,Malignant neoplasm of larynx
C33,Malignant neoplasm of trachea
C34,Malignant neoplasm of bronchus and lung
C34,Malignant neoplasm of bronchus and lung
C34,Malignant neoplasm of bronchus and lung
C34,Malignant neoplasm of bronchus and lung
C34,Malignant neoplasm of bronchus and lung
C34,Malignant neoplasm of bronchus and lung
C34,Malignant neoplasm of bronchus and lung
C37,Malignant neoplasm of thymus
C38,"Malignant neoplasm of heart, mediastinum and pleura"
C38,"Malignant neoplasm of heart, mediastinum and pleura"
C38,"Malignant neoplasm of heart, mediastinum and pleura"
C38,"Malignant neoplasm of heart, mediastinum and pleura"
C38,"Malignant neoplasm of heart, mediastinum and pleura"
C38,"Malignant neoplasm of heart, mediastinum and pleura"
C38,"Malignant neoplasm of heart, mediastinum and pleura"
C39,Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs
C39,Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs
C39,Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs
C39,Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs
C40,Malignant neoplasm of bone and articular cartilage of limbs
C40,Malignant neoplasm of bone and articular cartilage of limbs
C40,Malignant neoplasm of bone and articular cartilage of limbs
C40,Malignant neoplasm of bone and articular cartilage of limbs
C40,Malignant neoplasm of bone and articular cartilage of limbs
C40,Malignant neoplasm of bone and articular cartilage of limbs
C40,Malignant neoplasm of bone and articular cartilage of limbs
C41,Malignant neoplasm of bone and articular cartilage of other and unspecified sites
C41,Malignant neoplasm of bone and articular cartilage of other and unspecified sites
C41,Malignant neoplasm of bone and articular cartilage of other and unspecified sites
C41,Malignant neoplasm of bone and articular cartilage of other and unspecified sites
C41,Malignant neoplasm of bone and articular cartilage of other and unspecified sites
C41,Malignant neoplasm of bone and articular cartilage of other and unspecified sites
C41,Malignant neoplasm of bone and articular cartilage of other and unspecified sites
C41,Malignant neoplasm of bone and articular cartilage of other and unspecified sites
C43,Malignant melanoma of skin
C43,Malignant melanoma of skin
C43,Malignant melanoma of skin
C43,Malignant melanoma of skin
C43,Malignant melanoma of skin
C43,Malignant melanoma of skin
C43,Malignant melanoma of skin
C43,Malignant melanoma of skin
C43,Malignant melanoma of skin
C43,Malignant melanoma of skin
C43,Malignant melanoma of skin
C44,Other malignant neoplasms of skin
C44,Other malignant neoplasms of skin
C44,Other malignant neoplasms of skin
C44,Other malignant neoplasms of skin
C44,Other malignant neoplasms of skin
C44,Other malignant neoplasms of skin
C44,Other malignant neoplasms of skin
C44,Other malignant neoplasms of skin
C44,Other malignant neoplasms of skin
C44,Other malignant neoplasms of skin
C44,Other malignant neoplasms of skin
C45,Mesothelioma
C45,Mesothelioma
C45,Mesothelioma
C45,Mesothelioma
C45,Mesothelioma
C45,Mesothelioma
C46,Kaposi's sarcoma
C46,Kaposi's sarcoma
C46,Kaposi's sarcoma
C46,Kaposi's sarcoma
C46,Kaposi's sarcoma
C46,Kaposi's sarcoma
C46,Kaposi's sarcoma
C46,Kaposi's sarcoma
C47,Malignant neoplasm of peripheral nerves and autonomic nervous system
C47,Malignant neoplasm of peripheral nerves and autonomic nervous system
C47,Malignant neoplasm of peripheral nerves and autonomic nervous system
C47,Malignant neoplasm of peripheral nerves and autonomic nervous system
C47,Malignant neoplasm of peripheral nerves and autonomic nervous system
C47,Malignant neoplasm of peripheral nerves and autonomic nervous system
C47,Malignant neoplasm of peripheral nerves and autonomic nervous system
C47,Malignant neoplasm of peripheral nerves and autonomic nervous system
C47,Malignant neoplasm of peripheral nerves and autonomic nervous system
C47,Malignant neoplasm of peripheral nerves and autonomic nervous system
C48,Malignant neoplasm of retroperitoneum and peritoneum
C48,Malignant neoplasm of retroperitoneum and peritoneum
C48,Malignant neoplasm of retroperitoneum and peritoneum
C48,Malignant neoplasm of retroperitoneum and peritoneum
C48,Malignant neoplasm of retroperitoneum and peritoneum
C49,Malignant neoplasm of other connective and soft tissue
